Timestamp,ax,ay,az,gx,gy,gz
1743569069360,0.39,6.46,7.4967,0.1057,-0.0725,0.0296
1743569069370,0.39,6.46,7.4967,0.1057,-0.0725,0.0296
1743569069380,0.4857,6.4875,7.5362,0.0254,-0.0216,0.035
1743569069390,0.4857,6.4875,7.5362,0.0254,-0.0216,0.035
1743569069400,0.5456,6.4774,7.5177,0.0254,-0.0216,0.035
1743569069410,0.4606,6.472,7.4644,0.0254,-0.0216,0.035
1743569069420,0.4606,6.472,7.4644,0.0254,-0.0216,0.035
1743569069430,0.4606,6.472,7.4644,0.0254,-0.0216,0.035
1743569069440,0.4032,6.4331,7.4124,0.0217,-0.019,0.012
1743569069450,0.3739,6.4146,7.4602,0.0217,-0.019,0.012
1743569069460,0.3739,6.4146,7.4602,0.0217,-0.019,0.012
1743569069470,0.4636,6.4528,7.416,0.0217,-0.019,0.012
1743569069480,0.4636,6.4528,7.416,0.0217,-0.019,0.012
1743569069490,0.5623,6.481,7.1833,0.0217,-0.019,0.012
1743569069500,0.5623,6.481,7.1833,0.0217,-0.019,0.012
1743569069510,0.4612,6.5539,6.9123,0.0217,-0.019,0.012
1743569069520,0.4612,6.5539,6.9123,0.0217,-0.019,0.012
