Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743666348461,2025-04-03 16:45:48.461,ACCELEROMETER,-0.9194,8.9019,3.3806,6
1743666348501,2025-04-03 16:45:48.501,GYROSCOPE,-0.3302,-0.0396,0.0451,61
1743666348510,2025-04-03 16:45:48.510,ACCELEROMETER,-1.4078,9.3808,1.7262,49
1743666348516,2025-04-03 16:45:48.516,ACCELEROMETER,-1.8842,9.2970,1.2498,6
1743666348521,2025-04-03 16:45:48.521,ACCELEROMETER,-1.9776,9.2299,2.0303,5
1743666348564,2025-04-03 16:45:48.564,GYROSCOPE,-0.3968,0.1717,-0.0294,63
1743666348571,2025-04-03 16:45:48.571,ACCELEROMETER,-1.6735,9.2587,3.9193,50
1743666348578,2025-04-03 16:45:48.578,ACCELEROMETER,-0.8835,9.1653,4.6088,7
1743666348583,2025-04-03 16:45:48.583,ACCELEROMETER,-0.1077,8.7056,4.5250,5
1743666348620,2025-04-03 16:45:48.620,GYROSCOPE,-0.1023,0.0489,-0.3275,56
1743666348631,2025-04-03 16:45:48.631,ACCELEROMETER,-0.8906,8.8708,4.8123,48
1743666348638,2025-04-03 16:45:48.638,ACCELEROMETER,-1.6472,8.7272,4.2593,7
1743666348644,2025-04-03 16:45:48.644,ACCELEROMETER,-2.1045,8.5524,3.8738,6
1743666348684,2025-04-03 16:45:48.684,GYROSCOPE,-0.0064,-0.2461,0.0152,64
1743666348692,2025-04-03 16:45:48.692,ACCELEROMETER,-2.1500,8.2100,4.0175,48
1743666348698,2025-04-03 16:45:48.698,ACCELEROMETER,-2.5450,8.7535,4.5633,6
1743666348704,2025-04-03 16:45:48.704,ACCELEROMETER,-4.9587,8.6984,6.2994,6
1743666348742,2025-04-03 16:45:48.742,GYROSCOPE,0.8903,-0.5882,0.3652,58
1743666348750,2025-04-03 16:45:48.750,ACCELEROMETER,-3.0933,8.2603,5.9259,46
1743666348756,2025-04-03 16:45:48.756,ACCELEROMETER,-0.9840,8.6913,5.9068,6
1743666348762,2025-04-03 16:45:48.762,ACCELEROMETER,0.1245,9.1222,6.1151,6
1743666348801,2025-04-03 16:45:48.801,GYROSCOPE,1.3638,-0.2180,0.0390,59
1743666348809,2025-04-03 16:45:48.809,ACCELEROMETER,-0.6656,8.8421,5.7153,47
1743666348815,2025-04-03 16:45:48.815,ACCELEROMETER,-1.2713,8.9283,4.9946,6
1743666348821,2025-04-03 16:45:48.821,ACCELEROMETER,-1.6568,9.1653,1.7119,6
1743666348859,2025-04-03 16:45:48.859,GYROSCOPE,-2.3210,0.2854,-0.5804,58
1743666348870,2025-04-03 16:45:48.870,ACCELEROMETER,3.4405,8.5620,-9.3161,49
1743666348876,2025-04-03 16:45:48.876,ACCELEROMETER,-0.6943,10.5348,-3.0574,6
1743666348881,2025-04-03 16:45:48.881,ACCELEROMETER,-5.3106,10.4749,7.2978,5
1743666348920,2025-04-03 16:45:48.920,GYROSCOPE,0.3369,0.5743,0.0586,61
1743666348930,2025-04-03 16:45:48.930,ACCELEROMETER,-1.8076,6.8334,8.3178,49
1743666348936,2025-04-03 16:45:48.936,ACCELEROMETER,-1.6592,8.2866,7.7431,6
1743666348942,2025-04-03 16:45:48.942,ACCELEROMETER,-1.3455,8.5644,5.0090,6
1743666348981,2025-04-03 16:45:48.981,GYROSCOPE,0.1958,-0.4752,-0.0789,61
1743666348989,2025-04-03 16:45:48.989,ACCELEROMETER,-1.4988,9.2587,3.0287,47
1743666348995,2025-04-03 16:45:48.995,ACCELEROMETER,-1.7526,9.2419,2.3343,6
1743666349001,2025-04-03 16:45:49.001,ACCELEROMETER,-1.8579,9.0121,1.8699,6
1743666349039,2025-04-03 16:45:49.039,GYROSCOPE,-0.4084,0.2420,0.0744,58
1743666349050,2025-04-03 16:45:49.050,ACCELEROMETER,-2.0638,9.2970,2.7198,49
1743666349056,2025-04-03 16:45:49.056,ACCELEROMETER,-1.7286,9.0169,3.2465,6
1743666349062,2025-04-03 16:45:49.062,ACCELEROMETER,-1.5443,8.9067,3.6176,6
